codigo_tse,uf,MUNICÍPIO,capital,codigo_ibge,LULA VOTOS,LULA VOTOS PERCENTUAL,BOLSONARO VOTOS,BOLSONARO PERCENTUAL,CIRO VOTOS,CIRO VOTOS PERCENTUAL,TEBET VOTOS,TEBET VOTOS PERCENTUAL,OUTROS VOTOS,OUTROS VOTOS PERCENTUAL,ABSTENÇÕES,ABSTENÇÕES PERCENTUAL,VOTOS BRANCOS,VOTOS BRANCOS PERCENTUAL,VOTOS NULOS,VOTOS NULOS PERCENTUAL
96873,GO,CAMPINAÇU,0,5204656,1335,50.36,1153,43.49,50,1.89,85,3.21,0,0.0,770,22.03,26,0.96,48,1.76
92932,GO,CAMPINORTE,0,5204706,2370,35.3,3851,57.36,129,1.92,294,4.38,0,0.0,2229,24.39,79,1.14,118,1.71
92959,GO,CAMPO ALEGRE DE GOIÁS,0,5204805,1970,48.99,1776,44.17,76,1.89,170,4.23,0,0.0,1116,21.16,50,1.2,87,2.09
93580,GO,CAMPO LIMPO DE GOIÁS,0,5204854,1697,36.31,2701,57.79,64,1.37,153,3.27,0,0.0,1291,21.08,58,1.2,100,2.07
92975,GO,CAMPOS BELOS,0,5204904,6217,59.7,3577,34.35,198,1.9,307,2.95,0,0.0,3313,23.43,113,1.05,298,2.75
92061,GO,CAMPOS VERDES,0,5204953,1951,64.07,907,29.79,29,0.95,111,3.65,0,0.0,922,22.84,22,0.71,47,1.51
92991,GO,CARMO DO RIO VERDE,0,5205000,2134,39.5,2991,55.37,76,1.41,151,2.8,0,0.0,1484,20.98,64,1.15,122,2.18
92967,GO,CASTELÂNDIA,0,5205059,1391,52.95,1147,43.66,20,0.76,46,1.75,0,0.0,995,27.18,11,0.41,28,1.05
93017,GO,CATALÃO,0,5205109,27130,48.74,24380,43.8,1319,2.37,2270,4.08,3,0.01,16483,22.2,817,1.42,1296,2.24
93033,GO,CATURAÍ,0,5205208,1882,51.82,1484,40.86,44,1.21,179,4.93,0,0.0,989,20.68,45,1.18,116,3.06
93050,GO,CAVALCANTE,0,5205307,4134,79.42,766,14.72,81,1.56,112,2.15,0,0.0,1828,25.33,29,0.54,154,2.86
92851,GO,CAÇU,0,5204300,2918,36.95,4453,56.38,105,1.33,342,4.33,0,0.0,2682,24.7,77,0.94,201,2.46
93076,GO,CERES,0,5205406,4463,33.92,7740,58.82,307,2.33,517,3.93,1,0.01,2782,17.05,153,1.13,220,1.63
92100,GO,CEZARINA,0,5205455,2256,41.59,2751,50.71,129,2.38,226,4.17,0,0.0,1392,19.81,58,1.03,150,2.66
92924,GO,CHAPADÃO DO CÉU,0,5205471,2015,32.51,3925,63.33,84,1.36,133,2.15,0,0.0,1778,21.89,49,0.77,97,1.53
93025,GO,CIDADE OCIDENTAL,0,5205497,15150,44.19,16181,47.19,1022,2.98,1492,4.35,3,0.01,8234,18.89,466,1.32,611,1.73
92886,GO,COCALZINHO DE GOIÁS,0,5205513,4597,38.98,6334,53.71,227,1.93,511,4.33,0,0.0,3647,22.93,191,1.56,272,2.22
92126,GO,COLINAS DO SUL,0,5205521,1602,64.57,697,28.09,56,2.26,92,3.71,0,0.0,898,26.13,13,0.51,45,1.77
93190,GO,CORUMBAÍBA,0,5205901,2164,42.29,2575,50.32,86,1.68,227,4.44,0,0.0,1546,22.6,75,1.41,102,1.93
93173,GO,CORUMBÁ DE GOIÁS,0,5205802,2200,39.63,2878,51.85,108,1.95,285,5.13,0,0.0,1747,23.23,92,1.59,131,2.27
93254,GO,CRISTALINA,0,5206206,8817,34.05,15525,59.95,403,1.56,885,3.42,1,0.0,8659,24.41,428,1.6,486,1.81
93270,GO,CRISTIANÓPOLIS,0,5206305,996,34.63,1730,60.15,37,1.29,78,2.71,0,0.0,946,24.33,23,0.78,44,1.5
93297,GO,CRIXÁS,0,5206404,4986,54.43,3685,40.22,154,1.68,248,2.71,0,0.0,3127,24.97,91,0.97,143,1.52
93319,GO,CROMÍNIA,0,5206503,1268,42.74,1428,48.13,75,2.53,162,5.46,0,0.0,613,16.72,39,1.28,47,1.54
93335,GO,CUMARI,0,5206602,1125,58.84,672,35.15,37,1.94,64,3.35,0,0.0,598,23.26,27,1.37,34,1.72
93157,GO,CÓRREGO DO OURO,0,5205703,636,27.63,1511,65.64,27,1.17,114,4.95,0,0.0,605,20.48,13,0.55,34,1.45
93351,GO,DAMIANÓPOLIS,0,5206701,1199,44.76,1203,44.9,88,3.28,142,5.3,0,0.0,961,25.38,48,1.7,99,3.5
93378,GO,DAMOLÂNDIA,0,5206800,1242,46.02,1171,43.39,80,2.96,169,6.26,0,0.0,655,18.96,34,1.22,67,2.39
93394,GO,DAVINÓPOLIS,0,5206909,1547,58.91,887,33.78,49,1.87,119,4.53,0,0.0,904,25.19,22,0.82,37,1.38
93432,GO,DIORAMA,0,5207105,684,37.79,950,52.49,39,2.15,116,6.41,0,0.0,436,19.05,10,0.54,33,1.78
93092,GO,DIVINÓPOLIS DE GOIÁS,0,5208301,2188,63.98,1037,30.32,51,1.49,109,3.19,0,0.0,1219,25.44,30,0.84,123,3.44
96750,GO,DOVERLÂNDIA,0,5207253,2020,45.85,2087,47.37,88,2.0,165,3.74,0,0.0,1231,21.45,37,0.82,65,1.44
92207,GO,EDEALINA,0,5207352,1125,38.15,1644,55.75,27,0.92,112,3.8,0,0.0,967,24.27,21,0.7,48,1.59
93491,GO,EDÉIA,0,5207402,3011,41.57,3763,51.95,88,1.21,305,4.21,0,0.0,2151,22.37,78,1.05,145,1.94
93513,GO,ESTRELA DO NORTE,0,5207501,1113,48.31,1012,43.92,50,2.17,97,4.21,0,0.0,587,19.93,14,0.59,41,1.74
92223,GO,FAINA,0,5207535,2544,54.53,1838,39.4,77,1.65,165,3.54,0,0.0,1414,22.91,31,0.65,61,1.28
93530,GO,FAZENDA NOVA,0,5207600,1802,42.95,2160,51.48,63,1.5,122,2.91,0,0.0,903,17.35,30,0.7,75,1.74
93572,GO,FIRMINÓPOLIS,0,5207808,2090,32.28,3976,61.41,87,1.34,266,4.11,0,0.0,1704,20.47,55,0.84,91,1.37
93599,GO,FLORES DE GOIÁS,0,5207907,2674,53.62,2025,40.61,77,1.54,146,2.93,0,0.0,1874,26.86,33,0.64,83,1.63
93610,GO,FORMOSA,0,5208004,23315,40.95,29070,51.06,1402,2.46,2432,4.27,4,0.01,15644,20.89,908,1.54,1406,2.37
93637,GO,FORMOSO,0,5208103,1758,51.57,1456,42.71,33,0.97,125,3.67,0,0.0,1057,23.2,22,0.63,69,1.97
93564,GO,GAMELEIRA DE GOIÁS,0,5208152,1098,43.13,1219,47.88,64,2.51,144,5.66,0,0.0,532,16.86,33,1.26,44,1.68
93696,GO,GOIANDIRA,0,5208509,1824,53.44,1313,38.47,91,2.67,143,4.19,0,0.0,733,17.24,32,0.9,73,2.08
93750,GO,GOIANIRA,0,5208806,12818,42.79,14620,48.8,761,2.54,1311,4.38,2,0.01,10140,24.68,397,1.28,584,1.89
93670,GO,GOIANÁPOLIS,0,5208400,2161,27.17,5371,67.53,123,1.55,220,2.77,0,0.0,2225,21.33,89,1.09,162,1.97
93718,GO,GOIANÉSIA,0,5208608,17030,40.41,22123,52.49,787,1.87,1761,4.18,1,0.0,13338,23.39,636,1.45,908,2.08
93793,GO,GOIATUBA,0,5209101,7557,37.27,11231,55.39,328,1.62,930,4.59,2,0.01,5543,20.73,306,1.44,608,2.87
93777,GO,GOIÁS,0,5208905,7855,54.67,5542,38.57,273,1.9,559,3.89,0,0.0,4792,24.46,137,0.92,291,1.97
93734,GO,GOIÂNIA,1,5208707,262845,33.08,445715,56.09,26974,3.39,47349,5.96,114,0.01,212301,20.53,9028,1.1,18161,2.21
92266,GO,GOUVELÂNDIA,0,5209150,1720,59.66,987,34.24,38,1.32,115,3.99,0,0.0,690,18.77,19,0.63,85,2.85
93815,GO,GUAPÓ,0,5209200,4821,47.8,4440,44.02,228,2.26,481,4.77,1,0.01,3308,24.0,139,1.32,251,2.4
93831,GO,GUARANI DE GOIÁS,0,5209408,2141,64.72,929,28.08,65,1.96,122,3.69,0,0.0,738,17.77,31,0.9,76,2.23
93149,GO,GUARAÍTA,0,5209291,997,46.96,989,46.59,46,2.17,67,3.16,0,0.0,442,16.81,35,1.6,30,1.37
92860,GO,GUARINOS,0,5209457,1110,61.02,587,32.27,24,1.32,70,3.85,0,0.0,459,19.71,18,0.97,33,1.76
93874,GO,HEITORAÍ,0,5209606,1371,45.32,1450,47.93,54,1.79,112,3.7,0,0.0,841,21.19,40,1.28,62,1.98
93912,GO,HIDROLINA,0,5209804,1538,52.3,1239,42.13,41,1.39,97,3.3,0,0.0,574,16.02,27,0.89,42,1.4
93890,GO,HIDROLÂNDIA,0,5209705,5899,41.79,6832,48.4,320,2.27,841,5.96,0,0.0,4082,21.78,178,1.21,371,2.53
93939,GO,IACIARA,0,5209903,3329,56.55,2116,35.94,122,2.07,232,3.94,0,0.0,1710,21.94,48,0.79,149,2.45
93165,GO,INACIOLÂNDIA,0,5209937,2046,58.14,1248,35.46,74,2.1,111,3.15,0,0.0,969,20.95,28,0.76,110,3.01
96814,GO,INDIARA,0,5209952,4226,48.93,3930,45.5,148,1.71,268,3.1,0,0.0,2698,23.02,139,1.54,246,2.73
93955,GO,INHUMAS,0,5210000,13094,42.87,14636,47.92,841,2.75,1578,5.17,0,0.0,9095,22.17,458,1.43,921,2.89
93971,GO,IPAMERI,0,5210109,6682,44.77,7158,47.96,273,1.83,684,4.58,0,0.0,4722,23.38,205,1.32,340,2.2
93548,GO,IPIRANGA DE GOIÁS,0,5210158,1013,41.96,1256,52.03,26,1.08,104,4.31,0,0.0,553,18.2,15,0.61,56,2.25
93998,GO,IPORÁ,0,5210208,7317,38.11,10380,54.06,477,2.48,843,4.39,1,0.01,6001,23.25,243,1.22,368,1.86
94013,GO,ISRAELÂNDIA,0,5210307,1004,47.97,935,44.67,47,2.25,80,3.82,0,0.0,658,23.55,13,0.61,30,1.4
94030,GO,ITABERAÍ,0,5210406,10837,46.0,11317,48.03,337,1.43,862,3.66,1,0.0,7449,23.42,310,1.28,488,2.0
92282,GO,ITAGUARI,0,5210562,1992,51.0,1664,42.6,62,1.59,138,3.53,0,0.0,805,16.76,41,1.03,52,1.3
94072,GO,ITAGUARU,0,5210604,2226,52.35,1778,41.82,85,2.0,129,3.03,0,0.0,877,16.69,55,1.26,71,1.62
94110,GO,ITAJÁ,0,5210802,1086,39.31,1470,53.2,49,1.77,133,4.81,0,0.0,804,22.05,25,0.88,55,1.93
94137,GO,ITAPACI,0,5210901,5527,48.36,5189,45.41,181,1.58,418,3.66,2,0.02,3563,23.13,164,1.38,251,2.12
94153,GO,ITAPIRAPUÃ,0,5211008,2530,50.32,2262,44.99,62,1.23,119,2.37,0,0.0,1528,22.79,35,0.68,113,2.18
94196,GO,ITAPURANGA,0,5211206,7807,45.83,8166,47.94,365,2.14,543,3.19,1,0.01,4024,18.63,235,1.34,310,1.76
94218,GO,ITARUMÃ,0,5211305,1511,46.28,1526,46.74,53,1.62,148,4.53,0,0.0,1020,23.3,34,1.01,59,1.76
94234,GO,ITAUÇU,0,5211404,2562,44.39,2758,47.78,101,1.75,287,4.97,0,0.0,1144,16.11,73,1.22,110,1.85
94250,GO,ITUMBIARA,0,5211503,21519,39.46,28583,52.42,1060,1.94,2702,4.95,5,0.01,17735,23.85,809,1.43,1288,2.27
94277,GO,IVOLÂNDIA,0,5211602,1043,49.74,893,42.58,41,1.96,95,4.53,0,0.0,641,23.07,19,0.89,22,1.03
94293,GO,JANDAIA,0,5211701,1790,39.4,2409,53.03,55,1.21,242,5.33,0,0.0,1259,21.09,43,0.92,125,2.65
94315,GO,JARAGUÁ,0,5211800,7618,30.32,15697,62.48,443,1.76,1107,4.41,1,0.0,6258,19.43,369,1.42,459,1.77
94331,GO,JATAÍ,0,5211909,19072,36.29,29938,56.97,977,1.86,2029,3.86,6,0.01,17293,24.12,713,1.31,1149,2.11
94358,GO,JAUPACI,0,5212006,1022,48.55,933,44.32,47,2.23,80,3.8,0,0.0,589,21.57,15,0.7,22,1.03
92983,GO,JESÚPOLIS,0,5212055,694,37.17,1065,57.04,23,1.23,68,3.64,0,0.0,559,22.52,21,1.09,35,1.82
94374,GO,JOVIÂNIA,0,5212105,1990,46.67,1999,46.88,83,1.95,149,3.49,0,0.0,1009,18.53,53,1.2,120,2.7
94390,GO,JUSSARA,0,5212204,4281,39.44,5800,53.44,163,1.5,448,4.13,1,0.01,3251,22.5,103,0.92,243,2.17
93602,GO,LAGOA SANTA,0,5212253,437,39.26,610,54.81,11,0.99,40,3.59,0,0.0,452,28.32,12,1.05,19,1.66
94439,GO,LEOPOLDO DE BULHÕES,0,5212303,2267,45.35,2368,47.37,96,1.92,202,4.04,0,0.0,1427,21.53,65,1.25,137,2.63
94455,GO,LUZIÂNIA,0,5212501,36599,38.08,51797,53.89,2181,2.27,4359,4.54,7,0.01,25894,20.53,1807,1.81,2318,2.31
94471,GO,MAIRIPOTABA,0,5212600,916,44.32,1000,48.38,49,2.37,82,3.97,0,0.0,551,20.5,24,1.13,46,2.15
94498,GO,MAMBAÍ,0,5212709,1729,39.04,2444,55.18,93,2.1,111,2.51,0,0.0,1354,22.76,44,0.96,121,2.63
94510,GO,MARA ROSA,0,5212808,2867,46.13,3015,48.51,95,1.53,181,2.91,0,0.0,1815,22.12,66,1.03,109,1.71
94536,GO,MARZAGÃO,0,5212907,918,47.44,899,46.46,45,2.33,52,2.69,0,0.0,558,21.81,22,1.1,43,2.15
92320,GO,MATRINCHÃ,0,5212956,1433,49.57,1266,43.79,28,0.97,140,4.84,0,0.0,753,20.31,15,0.51,49,1.66
94579,GO,MAURILÂNDIA,0,5213004,2834,54.48,2131,40.97,66,1.27,138,2.65,0,0.0,1628,23.2,64,1.19,124,2.3
92347,GO,MIMOSO DE GOIÁS,0,5213053,1206,49.28,1046,42.75,48,1.96,117,4.78,0,0.0,497,16.48,24,0.95,47,1.87
96474,GO,MINAÇU,0,5213087,7249,44.63,8113,49.95,310,1.91,411,2.53,0,0.0,5787,25.77,161,0.97,264,1.58
94595,GO,MINEIROS,0,5213103,14154,40.21,18653,52.99,608,1.73,1399,3.97,4,0.01,11153,23.36,506,1.38,890,2.43
94650,GO,MOIPORÁ,0,5213400,670,38.95,923,53.66,32,1.86,76,4.42,0,0.0,509,22.37,22,1.24,24,1.36
94676,GO,MONTE ALEGRE DE GOIÁS,0,5213509,2692,67.08,1047,26.09,103,2.57,112,2.79,0,0.0,1370,24.77,47,1.13,101,2.43
94714,GO,MONTES CLAROS DE GOIÁS,0,5213707,2009,39.13,2801,54.56,86,1.68,196,3.82,0,0.0,1458,21.73,45,0.86,74,1.41
92363,GO,MONTIVIDIU,0,5213756,2401,33.65,4426,62.02,94,1.32,177,2.48,0,0.0,2094,22.15,70,0.95,152,2.07
93181,GO,MONTIVIDIU DO NORTE,0,5213772,1283,48.4,1246,47.0,31,1.17,74,2.79,0,0.0,795,22.62,22,0.81,46,1.69
94730,GO,MORRINHOS,0,5213806,11111,41.49,13719,51.22,550,2.05,1113,4.16,1,0.0,8504,23.47,394,1.42,558,2.01
92169,GO,MORRO AGUDO DE GOIÁS,0,5213855,861,37.27,1310,56.71,32,1.39,73,3.16,0,0.0,482,16.89,29,1.22,32,1.35
94757,GO,MOSSÂMEDES,0,5213905,2063,57.43,1285,35.77,52,1.45,152,4.23,0,0.0,889,19.46,45,1.22,42,1.14
94773,GO,MOZARLÂNDIA,0,5214002,3785,44.13,4277,49.87,125,1.46,285,3.32,0,0.0,3517,28.41,115,1.3,170,1.92
96512,GO,MUNDO NOVO,0,5214051,1812,49.89,1650,45.43,42,1.16,73,2.01,0,0.0,1146,23.57,29,0.78,55,1.48
94790,GO,MUTUNÓPOLIS,0,5214101,1054,41.25,1389,54.36,30,1.17,62,2.43,0,0.0,777,22.87,31,1.18,34,1.3
94854,GO,NAZÁRIO,0,5214408,2214,40.04,2926,52.92,88,1.59,235,4.25,0,0.0,1591,21.87,52,0.92,103,1.81
94870,GO,NERÓPOLIS,0,5214507,7397,42.3,8645,49.44,354,2.02,877,5.02,1,0.01,5905,24.61,220,1.21,383,2.12
94897,GO,NIQUELÂNDIA,0,5214606,8907,44.67,9361,46.95,444,2.23,972,4.87,1,0.01,6842,24.88,237,1.15,481,2.33
94919,GO,NOVA AMÉRICA,0,5214705,863,43.59,1005,50.76,25,1.26,54,2.73,0,0.0,415,16.8,24,1.17,51,2.48
94935,GO,NOVA AURORA,0,5214804,900,52.91,654,38.45,24,1.41,107,6.29,0,0.0,346,16.43,20,1.13,39,2.22
96539,GO,NOVA CRIXÁS,0,5214838,3505,54.05,2687,41.43,61,0.94,151,2.33,0,0.0,2432,26.83,46,0.69,100,1.51
96555,GO,NOVA GLÓRIA,0,5214861,2292,43.93,2559,49.05,92,1.76,205,3.93,0,0.0,1274,19.14,62,1.15,102,1.9
93084,GO,NOVA IGUAÇU DE GOIÁS,0,5214879,979,48.25,954,47.02,18,0.89,63,3.1,0,0.0,721,25.77,13,0.62,35,1.69
94951,GO,NOVA ROMA,0,5214903,1385,67.59,508,24.79,45,2.2,75,3.66,0,0.0,685,24.33,32,1.5,49,2.3
94978,GO,NOVA VENEZA,0,5215009,2509,41.53,3068,50.78,95,1.57,308,5.1,0,0.0,1707,21.5,58,0.93,131,2.1
95010,GO,NOVO BRASIL,0,5215207,1144,43.22,1349,50.96,53,2.0,70,2.64,0,0.0,592,17.93,17,0.63,45,1.66
93327,GO,NOVO GAMA,0,5215231,16787,43.13,19081,49.02,967,2.48,1617,4.15,4,0.01,8978,18.19,666,1.65,803,1.99
92444,GO,NOVO PLANALTO,0,5215256,1256,45.72,1308,47.62,59,2.15,97,3.53,0,0.0,861,23.33,29,1.02,54,1.91
95036,GO,ORIZONA,0,5215306,3544,39.46,4461,49.67,222,2.47,632,7.04,0,0.0,2532,21.24,171,1.83,237,2.52
95052,GO,OURO VERDE DE GOIÁS,0,5215405,1064,36.79,1563,54.05,38,1.31,176,6.09,0,0.0,716,19.16,39,1.29,89,2.95
95079,GO,OUVIDOR,0,5215504,3558,53.08,2713,40.47,146,2.18,212,3.16,0,0.0,1735,20.02,75,1.09,152,2.19
95095,GO,PADRE BERNARDO,0,5215603,5909,42.18,6951,49.62,352,2.51,607,4.33,0,0.0,4263,22.71,161,1.11,341,2.35
92460,GO,PALESTINA DE GOIÁS,0,5215652,1139,42.01,1450,53.49,31,1.14,64,2.36,0,0.0,792,22.22,19,0.69,43,1.55
95117,GO,PALMEIRAS DE GOIÁS,0,5215702,5861,35.89,9396,57.53,284,1.74,645,3.95,1,0.01,5036,22.94,210,1.24,372,2.2
95133,GO,PALMELO,0,5215801,758,43.22,860,49.03,35,2.0,85,4.85,0,0.0,393,17.96,9,0.5,32,1.78
95150,GO,PALMINÓPOLIS,0,5215900,1046,32.63,1944,60.64,54,1.68,125,3.9,0,0.0,795,19.56,16,0.49,48,1.47
95176,GO,PANAMÁ,0,5216007,901,47.75,834,44.2,28,1.48,113,5.99,0,0.0,647,24.86,39,2.0,30,1.53
94552,GO,PARANAIGUARA,0,5216304,2842,54.34,2024,38.7,119,2.28,188,3.59,0,0.0,1607,22.93,61,1.13,110,2.04
95230,GO,PARAÚNA,0,5216403,2509,39.38,3502,54.97,96,1.51,204,3.2,0,0.0,2360,26.29,92,1.39,153,2.31
93068,GO,PEROLÂNDIA,0,5216452,1040,45.53,1102,48.25,36,1.58,83,3.63,0,0.0,735,23.98,16,0.68,30,1.29
95311,GO,PETROLINA DE GOIÁS,0,5216809,2006,36.49,2998,54.54,83,1.51,338,6.15,0,0.0,1660,22.46,87,1.52,148,2.58
95354,GO,PILAR DE GOIÁS,0,5216908,1533,55.58,1054,38.22,35,1.27,108,3.92,0,0.0,822,22.47,40,1.41,39,1.37
95397,GO,PIRACANJUBA,0,5217104,5899,43.38,6428,47.27,282,2.07,831,6.11,0,0.0,4812,25.5,186,1.33,273,1.94
95419,GO,PIRANHAS,0,5217203,3146,44.88,3480,49.64,98,1.4,231,3.3,0,0.0,2052,22.08,64,0.89,169,2.33
95435,GO,PIRENÓPOLIS,0,5217302,6441,42.67,7490,49.62,283,1.87,731,4.84,1,0.01,4171,20.92,270,1.71,399,2.53
95451,GO,PIRES DO RIO,0,5217401,5521,34.73,9187,57.79,333,2.09,692,4.35,0,0.0,5155,23.68,247,1.49,470,2.83
95958,GO,PLANALTINA,0,5217609,21130,46.3,20670,45.29,1356,2.97,1924,4.22,4,0.01,13600,22.3,805,1.7,944,1.99
95494,GO,PONTALINA,0,5217708,4860,44.3,5398,49.2,167,1.52,448,4.08,0,0.0,2831,19.93,129,1.13,276,2.43
95559,GO,PORANGATU,0,5218003,10080,43.78,11535,50.1,398,1.73,815,3.54,0,0.0,7250,23.43,225,0.95,445,1.88
93424,GO,PORTEIRÃO,0,5218052,1312,50.31,1148,44.02,44,1.69,86,3.3,0,0.0,950,26.26,20,0.75,39,1.46
95575,GO,PORTELÂNDIA,0,5218102,1085,46.53,1075,46.1,42,1.8,107,4.59,0,0.0,696,22.1,40,1.63,81,3.3
95613,GO,POSSE,0,5218300,9165,49.6,8127,43.98,342,1.85,613,3.32,2,0.01,5139,21.13,239,1.25,465,2.42
93041,GO,PROFESSOR JAMIL,0,5218391,1195,51.38,956,41.1,57,2.45,98,4.21,0,0.0,647,21.35,20,0.84,38,1.59
95630,GO,QUIRINÓPOLIS,0,5218508,11721,45.1,12575,48.39,472,1.82,1001,3.85,1,0.0,7430,21.58,354,1.31,659,2.44
95656,GO,RIALMA,0,5218607,2324,34.0,4114,60.18,102,1.49,244,3.57,0,0.0,1904,21.31,77,1.1,117,1.66
95672,GO,RIANÁPOLIS,0,5218706,967,32.79,1767,59.92,45,1.53,130,4.41,0,0.0,739,19.39,44,1.44,80,2.6
92827,GO,RIO QUENTE,0,5218789,1149,39.23,1554,53.06,75,2.56,131,4.47,0,0.0,916,23.29,21,0.7,67,2.22
95710,GO,RIO VERDE,0,5218805,41013,37.66,60502,55.56,2069,1.9,4088,3.75,5,0.0,30487,21.29,1629,1.44,2218,1.97
95737,GO,RUBIATABA,0,5218904,3630,31.14,7184,61.62,188,1.61,516,4.43,0,0.0,3171,20.79,160,1.33,261,2.16
95753,GO,SANCLERLÂNDIA,0,5219001,2292,42.12,2797,51.41,81,1.49,227,4.17,0,0.0,1441,20.45,59,1.05,106,1.89
95770,GO,SANTA BÁRBARA DE GOIÁS,0,5219100,1739,42.05,2100,50.77,93,2.25,172,4.16,0,0.0,1114,20.75,50,1.17,68,1.6
95796,GO,SANTA CRUZ DE GOIÁS,0,5219209,1098,44.85,1151,47.02,51,2.08,127,5.19,0,0.0,703,21.9,21,0.83,38,1.52
92568,GO,SANTA FÉ DE GOIÁS,0,5219258,1367,45.69,1466,49.0,47,1.57,94,3.14,0,0.0,992,24.49,17,0.56,50,1.63
95818,GO,SANTA HELENA DE GOIÁS,0,5219308,10275,46.09,10269,46.06,403,1.81,1113,4.99,1,0.0,6164,20.93,431,1.85,559,2.4
96890,GO,SANTA ISABEL,0,5219357,1173,40.89,1512,52.7,28,0.98,116,4.04,0,0.0,757,20.46,31,1.05,43,1.46
95834,GO,SANTA RITA DO ARAGUAIA,0,5219407,1447,45.83,1546,48.97,48,1.52,83,2.63,0,0.0,1165,26.33,34,1.04,68,2.09
93440,GO,SANTA RITA DO NOVO DESTINO,0,5219456,1082,50.19,942,43.69,23,1.07,80,3.71,0,0.0,553,20.05,20,0.9,29,1.32
95850,GO,SANTA ROSA DE GOIÁS,0,5219506,1194,47.27,1115,44.14,44,1.74,144,5.7,0,0.0,490,15.83,29,1.11,51,1.96
95877,GO,SANTA TEREZA DE GOIÁS,0,5219605,1160,50.09,982,42.4,53,2.29,99,4.27,0,0.0,785,24.77,17,0.71,51,2.14
95893,GO,SANTA TEREZINHA DE GOIÁS,0,5219704,3086,53.12,2408,41.45,59,1.02,179,3.08,0,0.0,1641,21.58,56,0.94,97,1.63
93203,GO,SANTO ANTÔNIO DA BARRA,0,5219712,1732,56.4,1199,39.04,43,1.4,76,2.47,0,0.0,844,21.06,37,1.17,56,1.77
92908,GO,SANTO ANTÔNIO DE GOIÁS,0,5219738,2098,43.91,2331,48.79,118,2.47,182,3.81,0,0.0,1275,20.59,38,0.78,101,2.05
96776,GO,SANTO ANTÔNIO DO DESCOBERTO,0,5219753,13526,41.22,16431,50.08,979,2.98,1480,4.51,2,0.01,9040,21.0,570,1.67,628,1.85
92703,GO,SENADOR CANEDO,0,5220454,27475,42.81,31208,48.62,1834,2.86,2820,4.39,3,0.0,17291,20.61,862,1.3,1566,2.35
96075,GO,SERRANÓPOLIS,0,5220504,2148,47.33,2120,46.72,56,1.23,177,3.9,0,0.0,1587,25.31,54,1.16,92,1.96
96091,GO,SILVÂNIA,0,5220603,4767,39.43,6134,50.74,301,2.49,723,5.98,1,0.01,3065,19.65,207,1.65,235,1.88
92720,GO,SIMOLÂNDIA,0,5220686,2303,56.54,1475,36.21,90,2.21,158,3.88,0,0.0,1475,25.8,45,1.06,125,2.95
95915,GO,SÃO DOMINGOS,0,5219803,3182,62.89,1580,31.23,66,1.3,158,3.12,0,0.0,1857,26.17,50,0.96,130,2.48
95931,GO,SÃO FRANCISCO DE GOIÁS,0,5219902,1363,37.42,2005,55.05,62,1.7,167,4.59,0,0.0,908,19.31,50,1.32,102,2.69
95974,GO,SÃO JOÃO D'ALIANÇA,0,5220009,2573,48.72,2298,43.51,110,2.08,223,4.22,1,0.02,1558,22.15,82,1.5,114,2.08
92622,GO,SÃO JOÃO DA PARAÚNA,0,5220058,650,39.56,895,54.47,11,0.67,75,4.56,0,0.0,534,24.04,14,0.83,30,1.78
92649,GO,SÃO LUIZ DO NORTE,0,5220157,1838,51.48,1526,42.75,38,1.06,114,3.19,0,0.0,1116,23.43,26,0.71,52,1.43
95990,GO,SÃO LUÍS DE MONTES BELOS,0,5220108,4876,26.79,12165,66.83,361,1.98,640,3.52,0,0.0,5311,22.09,198,1.06,334,1.78
96016,GO,SÃO MIGUEL DO ARAGUAIA,0,5220207,5100,38.23,7586,56.86,180,1.35,367,2.75,0,0.0,4586,25.05,79,0.58,299,2.18
92665,GO,SÃO MIGUEL DO PASSA QUATRO,0,5220264,1281,45.57,1285,45.71,55,1.96,157,5.59,0,0.0,560,16.2,28,0.97,57,1.97
93483,GO,SÃO PATRÍCIO,0,5220280,588,32.24,1098,60.2,18,0.99,98,5.37,0,0.0,455,19.39,26,1.37,41,2.17
96059,GO,SÃO SIMÃO,0,5220405,5454,54.63,3993,40.0,190,1.9,270,2.7,0,0.0,3494,25.31,110,1.07,220,2.13
96113,GO,SÍTIO D'ABADIA,0,5220702,1135,54.86,748,36.15,36,1.74,114,5.51,0,0.0,998,31.72,21,0.98,58,2.7
96172,GO,TAQUARAL DE GOIÁS,0,5221007,1380,40.85,1699,50.3,53,1.57,210,6.22,0,0.0,1057,23.21,41,1.17,79,2.26
92762,GO,TERESINA DE GOIÁS,0,5221080,1219,63.96,571,29.96,30,1.57,64,3.36,0,0.0,749,27.6,10,0.51,49,2.49
93220,GO,TEREZÓPOLIS DE GOIÁS,0,5221197,2110,42.61,2472,49.92,98,1.98,207,4.18,0,0.0,1121,17.93,61,1.19,117,2.28
96253,GO,TRINDADE,0,5221403,27687,41.06,33572,49.79,1964,2.91,3313,4.91,8,0.01,19663,22.01,896,1.29,1368,1.96
92789,GO,TROMBAS,0,5221452,1046,47.92,971,44.48,58,2.66,91,4.17,0,0.0,768,25.63,11,0.49,35,1.57
96237,GO,TRÊS RANCHOS,0,5221304,1496,55.0,1018,37.43,60,2.21,104,3.82,0,0.0,791,22.02,25,0.89,56,2.0
