ds_sit_totalizacao,ds_cargo,sg_partido,sg_uf,nm_candidato,nr_candidato,qt_votos_nominais,qt_votos_validos,dt_carga
Suplente,Deputado Estadual,PATRI,SP,RENAN ELIAS GODINHO,51151,4788,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,RENATA MARCIA ALVES BRAGA,51022,549,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,RENATO ANTONIO FONSECA FILHO,51040,691,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ROBERTO CARDOSO FERREIRA,51333,984,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ROBERTO CARLOS DE SANTI,51008,486,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ROBERTO PIMENTEL,51177,340,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ROBSON LIEBETANZ DZELVE CALABIANQUI,51056,1217,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,RONALDO ROSA DE ALMEIDA,51090,1278,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ROSANA FEITOSA ALVES,51016,103,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,RUTE DA COSTA ESMAEL LOPES,51749,267,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SAMIR AFONSO MARGONAR,51451,1032,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SAMUEL DO CARMO,51841,618,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SERGIO ANTONIO NECHAR,51000,17286,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SILNEY MARCOS BERALDO,51515,2837,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SIMONE APARECIDA SANTOS,51580,824,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SOLANGE DEVIETRO,51017,473,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SONIA APARECIDA GRANITO BARBOSA,51877,420,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SUELLEN SILVA ROSIM,51700,36049,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,SÉRGIO GUERRA,51007,335,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,TERESINHA GERALDO LISBOA,51038,291,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,THAIS CRISTINA DE CASTRO CONDE GALVAO,51006,389,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,THIAGO BARBOZA LUZ,51762,615,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,VALDEMAR DIAS PEREIRA FILHO ,51533,140,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,VALDIR HENRIQUE DOS SANTOS FERREIRA,51127,306,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,VALENTIM PEREIRA LIMA,51351,295,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,VANDECI LAURENTINO DE OLIVEIRA,51394,150,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,WANDERLEY FAVILA,51440,82,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,WASHINGTON SOUZA CARDOSO DOS SANTOS,51158,226,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,WILLIAN GALVAO DA SILVA,51479,1918,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,WILSON DE OLIVEIRA MORAIS,51190,16432,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PATRI,SP,ZELINDIANOR OLIVEIRA DE SOUZA,51111,772,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ADRIANA CARDOSO AZEVEDO PERMINIO,65340,1258,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ADRIANA COELHO DE OLIVEIRA,65038,939,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ALBERTO DE SOUZA GOMES,65369,612,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ALCIDES AMAZONAS ARAUJO DOS SANTOS,65100,4677,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ANTONIO CARLOS FERREIRA DE OLIVEIRA,65666,124,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,BRAZ HENRIQUE TELES,65432,282,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,CARINA VITRAL COSTA,65180,33006,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,CARMEN MIRANDA ALVES PEREIRA,65332,76,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,CINTIA MARA GONÇALVES MUNIZ,65230,185,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,DECIO DOS SANTOS,65008,134,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,DOUGLAS ALBERTO SANTOS,65500,13370,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EDSON ALEXANDRE PEREIRA,65999,2203,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EDSON GOMES DA SILVA,65065,1147,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EDSON LUIS DE AGUIAR,65852,377,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ELENISIO DE ALMEIDA SILVA,65345,1096,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EUNICE ALVES DE OLIVEIRA NORONHA,65379,260,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EVELYN CAROLINE LIMA DOS SANTOS PEREIRA,65117,30,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,EVELYN CAVALCANTE CARLOS,65565,106,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,FABIO ALVES CABRAL,65024,1130,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,FLAVIO MONTESINOS GODOI,65651,1642,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,FRANCISCA RODRIGUES BARBOSA BRITTO,65165,404,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GABRIEL SOARES GONÇALVES,65865,1046,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GENI SALDANHA DOS SANTOS SILVA,65022,658,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GENIVALDO BARBOSA DOS SANTOS,65265,1028,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GERALDO MAGELA DA CRUZ,65300,1240,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GICÉLIA DOS SANTOS ,65200,815,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GLAUBER DA SILVA,65001,273,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GLÉDSON ANTONIO DE PROENÇA ,65005,800,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GUARACI FERNANDO CAMPOS,65677,668,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,GUSTAVO LEMOS PETTA,65123,24103,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,HENRIQUE DOMINGUES,65650,2187,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,IRINEU SEBASTIÃO ,65133,1128,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JAIR MARMELO CARDOSO DE OLIVEIRA,65600,1611,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JAMILE RANGEL DA SILVA,65040,970,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JEFFERSON ERECY SANTOS,65192,4844,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JEFFERSON FISCHER DA ROCHA,65653,162,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOAQUIM TEODORO GOMA,65790,1263,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JORGE ANTONIO DA SILVA,65121,1303,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOSE CLAUDIO DA SILVA VIEIRA,65465,216,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOSÉ ERIVALDO DA SILVA,65353,991,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOSÉ MARCOLINO DA SILVA,65013,847,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOÃO ANTONIO DONIZZETTI CARVALHO,65512,1057,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,JOÃO HILTON TEIXEIRA,65765,119,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,KEITH CRISTINE HORTA,65659,215,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LILIAN SOARES ARAUJO SANTANA,65285,250,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LIOZINA DE ALMEIDA SARAIVA,65523,308,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LOURIVALDO PRATES,65888,506,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LUIS ALVES DE SOUZA,65656,1322,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LUIS ARAUJO FRANÇA,65000,2192,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LUIS CARLOS SOARES DE OLIVEIRA,65021,3844,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,LUIZ ALBERTO DA SILVA,65105,468,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MARCEL FERRAZ CAMILO,65655,704,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MARCIO JUNIOR BRIANES,65456,2708,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MARCOS AURÉLIO DOS SANTOS,65420,712,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MARIANA ARANTES MASTROROCO,65159,109,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MARISA APARECIDA DE SÁ LIMA,65007,5458,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MICHEL RAMIRO CARNEIRO,65789,5483,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,MIRIAM APARECIDA DA SILVA,65161,233,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NADIA MARIA AUGUSTA DE OLIVEIRA JOAQUIM,65030,987,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NATAL DIAS DE OLIVEIRA,65229,381,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NEI ROBSON MEDEIROS DE ARAUJO,65945,363,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NEIDE LANDE,65167,28,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NILSON JOSE GARRIDO,65213,266,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,NINA RODRIGUES VIEIRA ,65787,336,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RAFAEL TURRINI PURGATO,65678,4464,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RAIMUNDO FERREIRA BARROS,65444,753,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RENATA CZEKAY,65475,107,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,ROBERTO FERREIRA DE MENEZES,65688,830,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RODRIGO FERNANDO ASSIS DOS SANTOS,65050,1178,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RODRIGO FIRMINO ROMÃO,65333,2532,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RUTE BARBOSA FERNANDES,65233,1959,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,RÔMULO KAZIMIERZ LUSZCZYNSKI,65111,2135,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SAMIR ANGELO BASSUALDO BENTO,65194,51,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SAMUEL EUZÉBIO DE OLIVEIRA,65777,1514,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SAMUEL GOMES DE JESUS,65658,637,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SERGIO LUIZ ZERBINATO RODRIGUES,65654,1646,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SIDNEI LUIZ PEREIRA,65222,348,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,SINCLAIR LOPES DE OLIVEIRA,65900,1728,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,VALERIA CANESTRI ,65051,70,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,VANDERLEI SIRAQUE,65321,12581,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,VÂNIA REGINA RIBEIRO,65555,1976,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,WALTER FERNANDES CANDELARIO,65400,647,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PC do B,SP,WLADMIR DE SOUZA CARNEIRO,65023,904,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PCB,SP,ERNESTO FREIRE PICHLER,21100,1977,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ADENILSON APARECIDO BARBOSA,12999,4704,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,AGAMENON ALVES DA SILVA,12444,2692,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ALEXANDRE REGINATO ACEDO,12118,2297,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ALEXANDRIA BUENO DA SILVA,12011,1822,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ALLAN RODRIGO ALVES,12812,1779,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ANA CRISTINA AUGUSTA DA SILVA ENCARNAÇÃO,12446,1110,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ANTONIO COSTA,12567,478,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,APARECIDO CARLOS LEANDRO,12190,2716,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ARI FRIEDENBACH,12122,9774,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,AUGUSTO CESAR CORREA NETO,12081,743,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,CAMILA VERONICA SPERANDIO DE ALMEIDA,12611,516,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,CINTIA APARECIDA DE MATOS,12628,1182,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,CLAUDIA APARECIDA BELTRAN DOS SANTOS,12300,534,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,DILSON FRANCISCO FLORIANO,12120,695,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,DIMAS DE PAULA INACIO,12100,1494,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,DIOGENES BRANCO DE ANDRADE,12456,2039,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ELIENE DA SILVA SANTOS,12450,487,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,FRANCISCO CARLOS SILVEIRA LEITE,12200,5208,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,GABRIEL CASSIANO CARVALHO NEVES FINZETTO,12000,10338,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,GENILDO DANTAS DA SILVA,12193,190,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,GILVAN SANTOS SOUZA FILHO,12177,607,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,HERNANI JOSÉ BARRETO DA SILVA,12712,4525,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ISMAEL DANTAS DE AMORIM FILHO,12258,269,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,JAAZIEL BISPO DOS SANTOS,12181,615,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,JOSE SEBASTIAO FILHO,12340,254,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,JOSUÉ BRIZOLA,12412,245,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,JOSÉ DE PAULA SANTOS,12500,1482,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,JOSÉ MARCIO DE SOUZA CANDIDO,12640,4301,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,LIZETE MARIA CORREA VALLEJO MORALES,12612,117,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,LUIZ DE MOURA PEREIRA,12123,25645,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,LUIZ EDUARDO ALMANÇA,12222,3320,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,LUIZ VICENTE DA SILVA,12133,4081,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MAHAYANA TACCARI,12424,167,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MAISA CARMAGNANI MESSIAS,12066,445,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MANOEL JOSÉ DE ALENCAR FILHO,12900,307,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MARCIA APARECIDA MENDES,12312,932,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MARINA LUIZA RODRIGUES MOLINA LOPES,12012,17721,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MARLI SILVA PEREIRA,12121,6828,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,MIGUEL FRANCISCO DE LIMA,12800,2867,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,OSMAR VILELA DOS SANTOS,12113,280,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,PAULO ALVES PEREIRA,12789,1116,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,PAULO VICTOR NOVAES,12689,372,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,PEDRO ANTONIO BIGARDI,12321,21701,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,REGIA MARIA GOUVEIA SARMENTO,12221,2939,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,RITA DE CASSIA SOUSA SANTOS,12077,183,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,RIVALDO APARECIDO DE OLIVEIRA,12051,4789,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,ROBSON APARECIDO PRIMO,12007,990,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,RONALDO FLORIDO DE OLIVEIRA,12022,3034,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,RUTHINEA DE CARVALHO,12292,81,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SALVADOR RODRIGUES DE SOUZA,12569,234,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SANDRA MARIA DOS SANTOS,12622,374,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SERGIO LUIZ FARAUDE,12348,1464,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SERGIO RICARDO GONÇALVES DA SILVA,12111,738,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SIMONE APARECIDA FERREIRA,12468,164,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,SOLANGE MARIA TEODORO,12001,680,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,STELLA TAVARES MACHADO,12767,532,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,THIAGO DE LUCA SANT'ANA RIBEIRO,12491,2194,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,THYAGO CEZAR,12777,3197,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,UÉBER DEIVIDI DA SILVA,12360,556,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,VAGNER APARECIDO MALHEIROS,12512,3872,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,VALDOMIRO NUNES DE QUEIROS,12333,4652,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PDT,SP,VERA LUCIA RIBEIRO DOS REIS MORENO,12091,157,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ADEMIR DA GUIA,31010,15134,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ADILSON LUIZ DA CRUZ,31034,496,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ADRIANA LUCIA BARRETO,31900,187,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,AILTON APARECIDO TIPÓ LAURINDO,31300,26921,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ALESSANDRO RUIZ MARTINEZ,31200,15638,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ALEX DEIVE LOPES SOARES,31011,998,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ALEXANDRE OLIMPIO DOS SANTOS,31973,681,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ANA PAULA OLIVEIRA SOUZA,31044,407,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ANDRESSA LUIZ MARTINS,31551,81,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ANDRÉ LUIZ COUTINHO DE SOUZA,31004,2058,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ANGELO MARCIO DE JESUS SILVA,31193,1231,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ANTONIO HENRIQUE PEREIRA LEITE,31115,160,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,AUGUSTO VIEIRA DA SILVA,31787,1142,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,BAZELAU RAMOS,31331,695,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,BRAZ PEREIRA,31780,498,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,BRUNO CESAR ANDRELLO STIPPE,31111,2580,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,CARLOS ALBERTO RIBEIRO,31421,916,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,CINTIA DE OLIVEIRA SILVA,31124,165,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,CLAUDETE CACCIAGUERRA,31077,200,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,CRISTIANE FONTES DE CARVALHO NOGUEIRA,31717,295,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,CÍCERA ALVES DO NASCIMENTO SOARES,31015,847,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,DALVA REGINA PERES,31450,120,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,DANIELA HELENICE DANELUZZI SUTTO,31999,250,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,DENIS DIAS DA ROCHA,31364,463,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDICARLOS DE OLIVEIRA SANTOS,31555,3077,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDISON BARBOSA VIEIRA SOBRINHO,31008,504,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDSON DA CRUZ,31320,782,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDSON FUZARO DE CASTRO,31455,6480,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDSON RODRIGUES CARDOSO,31199,1779,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,EDSON SATORU SAKASHITA,31131,6999,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ELIAS DIAS DOS SANTOS,31139,931,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,ELIAS DOS ANJOS,31990,611,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,FABRÍCIO MARCOS DA SILVA,31121,957,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,FELIPE ANDRE CANUTO GOMES,31303,1066,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,FERDINANDO AUGUSTO GALERA,31190,673,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,FERNANDO BITENCOURT,31444,2073,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,FIRMINA ALVES DA SILVA,31109,59,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,GERALDO PEREIRA DE BARROS NETO,31777,4227,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,GUSTAVO COELHO DA SILVA,31789,1176,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,GUSTAVO HENRIQUE FARGIANI,31651,2524,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,HELENA APARECIDA GOMES,31660,491,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,IONITA DE OLIVEIRA KRUGNER,31001,831,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PHS,SP,JACKSON SOARES GOMES,31016,416,20852681,2022-09-11 04:27:51
